Date,Open,High,Low,Close,VIX_close
2013-08-07,0.790014,0.799808,0.788644,0.790202,12.98
2013-08-08,0.795925,0.804246,0.793903,0.795862,12.73
2013-08-09,0.79968,0.805153,0.798722,0.800128,13.41
2013-08-12,0.803213,0.805802,0.79968,0.804117,12.81
2013-08-13,0.798276,0.800897,0.793714,0.798148,12.31
2013-08-14,0.798021,0.804894,0.796242,0.798212,13.04
2013-08-15,0.805348,0.810504,0.800128,0.805283,14.73
2013-08-16,0.807624,0.81281,0.805542,0.807428,14.37
2013-08-19,0.811952,0.816193,0.80782,0.811886,15.1
2013-08-20,0.806322,0.807103,0.795292,0.805997,14.91
2013-08-21,0.795672,0.796876,0.787526,0.796178,15.94
2013-08-22,0.78456,0.785978,0.780823,0.784806,14.76
2013-08-23,0.784498,0.784745,0.776458,0.784314,13.98
2013-08-26,0.780396,0.787402,0.779666,0.780214,14.99
2013-08-27,0.784314,0.784375,0.77688,0.784252,16.77
2013-08-28,0.776518,0.781006,0.774713,0.776036,16.49
2013-08-29,0.781677,0.784129,0.775254,0.781677,16.809999
2013-08-30,0.776217,0.779423,0.772499,0.776096,17.01
2013-09-02,0.776699,0.783331,0.775976,0.776699,16.81
2013-09-03,0.782167,0.784006,0.778271,0.781494,16.610001
2013-09-04,0.780153,0.792707,0.779666,0.780214,15.88
2013-09-05,0.789827,0.791515,0.785978,0.789578,15.77
2013-09-06,0.788892,0.801475,0.788892,0.788892,15.85
2013-09-09,0.797894,0.803148,0.796369,0.798212,15.63
2013-09-10,0.801925,0.807624,0.801603,0.80186,14.53
2013-09-11,0.805607,0.808016,0.803859,0.805607,13.82
2013-09-12,0.81473,0.815927,0.811622,0.814863,14.29
2013-09-13,0.813273,0.816927,0.809782,0.813206,14.16
2013-09-16,0.819336,0.822504,0.818063,0.819605,14.38
2013-09-17,0.818398,0.824946,0.816193,0.81813,14.53
2013-09-18,0.822707,0.824266,0.820681,0.822842,13.59
2013-09-19,0.838715,0.843811,0.83633,0.838926,13.16
2013-09-20,0.838997,0.840266,0.835771,0.838856,13.12
2013-09-23,0.83633,0.838997,0.835143,0.83619,14.31
2013-09-24,0.835841,0.835841,0.825832,0.83612,14.08
2013-09-25,0.824878,0.826788,0.821963,0.824742,14.01
2013-09-26,0.824674,0.830289,0.823859,0.824742,14.06
2013-09-27,0.828089,0.832085,0.825151,0.827952,15.46
2013-09-30,0.826788,0.833125,0.825491,0.826788,16.6
2013-10-01,0.830013,0.834376,0.825287,0.829531,15.54
2013-10-02,0.8259,0.82713,0.820412,0.825628,16.6
2013-10-03,0.831393,0.833889,0.82802,0.831532,17.67
2013-10-04,0.828775,0.835003,0.828775,0.828226,16.74
2013-10-07,0.831324,0.833681,0.827198,0.831393,19.41
2013-10-09,0.831808,0.832016,0.827609,0.831324,19.6
2013-10-10,0.829807,0.830772,0.823384,0.829875,16.48
2013-10-11,0.827609,0.835492,0.826925,0.827678,15.72
2013-10-14,0.832224,0.837872,0.831186,0.832293,16.07
2013-10-15,0.83654,0.840124,0.8364,0.83661,18.66
2013-10-16,0.840901,0.84317,0.837942,0.840336,14.71
2013-10-17,0.843313,0.852588,0.841893,0.843099,13.48
2013-10-18,0.846095,0.850629,0.845237,0.846167,13.04
2013-10-21,0.849401,0.85034,0.844024,0.849546,13.16
2013-10-22,0.845451,0.854409,0.844024,0.845523,13.33
2013-10-23,0.851281,0.851571,0.8364,0.851354,13.42
2013-10-24,0.841893,0.844595,0.832293,0.841184,13.2
2013-10-25,0.833889,0.833889,0.827883,0.834237,13.09
2013-10-28,0.829531,0.833403,0.827472,0.829669,13.31
2013-10-29,0.829875,0.829875,0.82481,0.829875,13.41
2013-10-30,0.825628,0.828775,0.822301,0.825696,13.65
2013-10-31,0.825219,0.831186,0.82352,0.825219,13.75
2013-11-01,0.826173,0.828569,0.82149,0.826583,13.28
2013-11-04,0.826925,0.831255,0.825219,0.826788,12.93
2013-11-05,0.829394,0.833611,0.826378,0.829394,13.27
2013-11-06,0.83612,0.841397,0.835352,0.83647,12.67
2013-11-07,0.837591,0.83956,0.832778,0.837591,13.91
2013-11-08,0.831739,0.835073,0.822774,0.832224,12.9
2013-11-11,0.824674,0.829119,0.823249,0.824742,12.53
2013-11-12,0.826037,0.826037,0.820749,0.825832,12.82
2013-11-13,0.821288,0.82481,0.819874,0.821423,12.52
2013-11-14,0.828981,0.835213,0.823384,0.828981,12.37
2013-11-15,0.827472,0.833403,0.826993,0.827472,12.19
2013-11-18,0.834794,0.839772,0.833125,0.834864,13.1
2013-11-19,0.831739,0.83689,0.831186,0.832085,13.39
2013-11-20,0.837521,0.837872,0.829944,0.837872,13.4
2013-11-21,0.82713,0.827335,0.818264,0.826993,12.66
2013-11-22,0.822639,0.824402,0.812612,0.822504,12.26
2013-11-25,0.819336,0.823113,0.819068,0.819471,12.79
2013-11-26,0.824198,0.826378,0.815461,0.823316,12.81
2013-11-27,0.819336,0.820816,0.81182,0.819202,12.98
2013-11-28,0.815129,0.817795,0.811754,0.815195,13.34
2013-11-29,0.811491,0.816793,0.8088,0.811491,13.7
2013-12-02,0.816393,0.822504,0.815594,0.81646,14.23
2013-12-03,0.819403,0.826037,0.816127,0.819403,14.55
2013-12-04,0.823927,0.824131,0.817461,0.824063,14.7
2013-12-05,0.821018,0.822977,0.815661,0.820749,15.08
2013-12-06,0.821963,0.828569,0.814399,0.821895,13.79
2013-12-09,0.828981,0.832224,0.825968,0.82905,13.49
2013-12-10,0.828226,0.833333,0.827267,0.827883,13.91
2013-12-11,0.830979,0.831117,0.820412,0.83091,15.42
2013-12-12,0.827678,0.832085,0.822504,0.827404,15.54
2013-12-13,0.822098,0.82672,0.820546,0.82203,15.76
2013-12-16,0.82631,0.828981,0.824606,0.82631,16.030001
2013-12-17,0.826515,0.828981,0.824198,0.826173,16.209999
2013-12-18,0.82802,0.828706,0.823113,0.827746,13.8
2013-12-19,0.820681,0.822233,0.815528,0.820681,14.15
2013-12-20,0.819739,0.821828,0.815528,0.819874,13.79
2013-12-23,0.821288,0.821895,0.819068,0.82122,13.04
2013-12-24,0.819672,0.820008,0.817461,0.819807,12.48
2013-12-25,0.819605,0.82176,0.817929,0.8188,12.405
2013-12-26,0.817595,0.819269,0.815395,0.818063,12.33
2013-12-27,0.81586,0.819471,0.815195,0.81606,12.46
2013-12-30,0.815528,0.819874,0.81248,0.815395,13.56
2013-12-31,0.821963,0.824606,0.820681,0.82176,13.72
2014-01-01,0.822707,0.82291,0.821423,0.822707,13.975
2014-01-02,0.820681,0.823655,0.814067,0.820883,14.23
2014-01-03,0.818666,0.83167,0.81813,0.818733,13.76
2014-01-06,0.826788,0.829119,0.825287,0.82672,13.55
2014-01-07,0.828981,0.830289,0.825628,0.828981,12.92
2014-01-08,0.828157,0.832016,0.826925,0.828226,12.87
2014-01-09,0.826173,0.827472,0.82447,0.826378,12.89
2014-01-10,0.824606,0.829669,0.820951,0.824742,12.14
2014-01-13,0.830496,0.838082,0.828569,0.830496,13.28
2014-01-14,0.837802,0.842744,0.835981,0.837872,12.28
2014-01-15,0.83696,0.837731,0.833403,0.83689,12.28
2014-01-16,0.833333,0.833889,0.829807,0.833403,12.53
2014-01-17,0.834794,0.835631,0.825832,0.834934,12.44
2014-01-20,0.825219,0.827472,0.822301,0.825355,12.655
2014-01-21,0.831463,0.834098,0.829875,0.83167,12.87
2014-01-22,0.831463,0.834794,0.830565,0.831393,12.84
2014-01-23,0.830634,0.83382,0.826993,0.830634,13.77
2014-01-24,0.828569,0.829531,0.82203,0.828706,18.139999
2014-01-27,0.82352,0.8259,0.820008,0.823316,17.42
2014-01-28,0.822301,0.830289,0.822301,0.822707,15.8
2014-01-29,0.82672,0.830013,0.825287,0.827335,17.35
2014-01-30,0.821018,0.821558,0.813935,0.82149,17.290001
2014-01-31,0.817862,0.817862,0.806452,0.817595,18.41
2014-02-03,0.810307,0.813802,0.809389,0.810504,21.440001
2014-02-04,0.807233,0.8188,0.805218,0.807103,19.110001
2014-02-05,0.822301,0.822977,0.819001,0.822504,19.950001
2014-02-06,0.822436,0.828157,0.821085,0.822977,17.23
2014-02-07,0.82447,0.829531,0.821423,0.82447,15.29
2014-02-10,0.828295,0.828981,0.825968,0.828363,15.26
2014-02-11,0.826993,0.833333,0.826993,0.827061,14.51
2014-02-12,0.831117,0.83731,0.830565,0.830979,14.3
2014-02-13,0.831878,0.835701,0.829669,0.832431,14.14
2014-02-14,0.834585,0.838574,0.833542,0.834585,13.57
2014-02-17,0.838082,0.839419,0.835631,0.837872,13.72
2014-02-18,0.83661,0.838434,0.830289,0.8364,13.87
2014-02-19,0.830565,0.834376,0.828089,0.830151,15.5
2014-02-20,0.827609,0.830496,0.824606,0.827404,14.79
2014-02-21,0.830565,0.831601,0.82713,0.830634,14.68
2014-02-24,0.827952,0.831186,0.82631,0.82802,14.23
2014-02-25,0.833264,0.834585,0.831878,0.833333,13.67
2014-02-26,0.833056,0.834585,0.829807,0.832847,14.35
2014-02-27,0.83091,0.837521,0.829738,0.83091,14.04
2014-02-28,0.83668,0.842531,0.83668,0.83661,14.0
2014-03-03,0.83619,0.838574,0.834585,0.83633,16.0
2014-03-04,0.83647,0.840195,0.835841,0.83647,14.1
2014-03-05,0.839137,0.843241,0.838082,0.838997,13.89
2014-03-06,0.841326,0.84868,0.840901,0.841326,14.21
2014-03-07,0.847529,0.85237,0.844737,0.847529,14.11
2014-03-10,0.84717,0.847458,0.844309,0.847386,14.2
2014-03-11,0.846955,0.850629,0.846955,0.846955,14.8
2014-03-12,0.845738,0.848608,0.844167,0.845523,14.47
2014-03-13,0.852297,0.860733,0.852297,0.852297,16.219999
2014-03-14,0.853825,0.856238,0.852588,0.853898,17.82
2014-03-17,0.853825,0.858369,0.853097,0.853825,15.64
2014-03-18,0.856238,0.86408,0.854336,0.856091,14.52
2014-03-19,0.862366,0.862887,0.860067,0.862366,15.12
2014-03-20,0.853534,0.854993,0.850485,0.853315,14.52
2014-03-21,0.85317,0.856898,0.852878,0.85317,15.0
2014-03-24,0.854263,0.855213,0.851789,0.853971,15.09
2014-03-25,0.854847,0.856678,0.853534,0.854847,14.02
2014-03-26,0.857339,0.861995,0.857265,0.857339,14.93
2014-03-27,0.860215,0.868734,0.859476,0.860067,14.62
2014-03-28,0.866776,0.869792,0.865876,0.866326,14.41
2014-03-31,0.866852,0.868583,0.864304,0.866927,13.88
2014-04-01,0.867528,0.869868,0.865276,0.867679,13.1
2014-04-02,0.861475,0.861772,0.854847,0.861846,13.09
2014-04-03,0.857633,0.857927,0.851716,0.857486,13.37
2014-04-04,0.855578,0.860363,0.853534,0.855578,13.96
2014-04-07,0.86103,0.861401,0.858295,0.861326,15.57
2014-04-08,0.86103,0.868282,0.860659,0.86103,14.89
2014-04-09,0.866776,0.870928,0.865426,0.866776,13.82
2014-04-10,0.871916,0.874738,0.869112,0.87222,15.89
2014-04-11,0.866626,0.870777,0.862887,0.866927,17.030001
2014-04-14,0.868432,0.869414,0.86326,0.868583,16.110001
2014-04-15,0.868508,0.869112,0.862664,0.868583,15.61
2014-04-16,0.859993,0.861475,0.858001,0.859697,14.18
2014-04-17,0.863111,0.864977,0.858295,0.86326,13.36
2014-04-18,0.857706,0.859623,0.857045,0.857927,13.305
2014-04-21,0.859033,0.859033,0.855945,0.859106,13.25
2014-04-22,0.85778,0.862218,0.856898,0.857706,13.19
2014-04-23,0.861326,0.862143,0.856825,0.861326,13.27
2014-04-24,0.861475,0.863782,0.854847,0.861549,13.32
2014-04-25,0.857118,0.859476,0.855359,0.857192,14.06
2014-04-28,0.858222,0.859033,0.853024,0.858222,13.97
2014-04-29,0.853534,0.855505,0.851861,0.853388,13.71
2014-04-30,0.856384,0.860807,0.855066,0.856238,13.41
2014-05-01,0.860882,0.863707,0.860363,0.86103,13.25
2014-05-02,0.863185,0.867002,0.85955,0.863036,12.91
2014-05-05,0.866326,0.868282,0.864977,0.866326,13.29
2014-05-06,0.868432,0.877963,0.868357,0.868357,13.8
2014-05-07,0.871232,0.871232,0.865876,0.871004,13.4
2014-05-08,0.865202,0.867378,0.862887,0.865276,13.43
2014-05-09,0.864753,0.865276,0.860659,0.864753,12.92
2014-05-12,0.86259,0.864006,0.861104,0.86259,12.23
2014-05-13,0.862366,0.867002,0.862292,0.862515,12.13
2014-05-14,0.862887,0.867905,0.86259,0.862962,12.17
2014-05-15,0.866176,0.869717,0.862813,0.866176,13.17
2014-05-16,0.865501,0.865726,0.862515,0.865426,12.44
2014-05-19,0.864006,0.865426,0.863558,0.864006,12.42
2014-05-20,0.863334,0.863334,0.856604,0.86326,12.96
2014-05-21,0.856311,0.859476,0.854263,0.856825,11.91
2014-05-22,0.856531,0.858738,0.855652,0.856531,12.03
2014-05-23,0.856678,0.857486,0.853315,0.856825,11.36
2014-05-26,0.853752,0.855871,0.852878,0.854409,11.435
2014-05-27,0.856238,0.858001,0.853097,0.856384,11.51
2014-05-28,0.856971,0.856971,0.847386,0.856898,11.68
2014-05-29,0.848464,0.850991,0.845309,0.849041,11.57
2014-05-30,0.848896,0.851934,0.847386,0.849546,11.4
2014-06-02,0.849041,0.849401,0.845809,0.849113,11.58
2014-06-03,0.844309,0.847889,0.842673,0.844238,11.87
2014-06-04,0.843597,0.844024,0.840407,0.843882,12.08
2014-06-05,0.842389,0.848176,0.842389,0.842318,11.68
2014-06-06,0.848392,0.855505,0.84832,0.848608,10.73
2014-06-09,0.851354,0.853242,0.848392,0.850268,11.15
2014-06-10,0.84969,0.852515,0.849546,0.849546,10.99
2014-06-11,0.852951,0.857265,0.852806,0.853388,11.6
2014-06-12,0.860956,0.869036,0.860956,0.860956,12.56
2014-06-13,0.867679,0.868206,0.864678,0.86783,12.18
2014-06-16,0.866401,0.869868,0.866101,0.866401,12.65
2014-06-17,0.867227,0.86783,0.864379,0.867378,12.06
2014-06-18,0.866176,0.86798,0.865651,0.866101,10.61
2014-06-19,0.871916,0.873362,0.870777,0.872068,10.62
2014-06-20,0.871004,0.872448,0.868206,0.870928,10.85
2014-06-23,0.870474,0.874891,0.870171,0.870474,10.98
2014-06-24,0.870474,0.872524,0.868206,0.870474,12.13
2014-06-25,0.866852,0.87382,0.866401,0.867002,11.59
2014-06-26,0.873591,0.877809,0.873591,0.873591,11.63
2014-06-27,0.877116,0.878812,0.875503,0.877424,11.26
2014-06-30,0.877501,0.878426,0.872905,0.877578,11.57
2014-07-01,0.876424,0.879275,0.875197,0.876271,11.15
2014-07-02,0.876271,0.877732,0.875044,0.876271,10.82
2014-07-03,0.876578,0.877732,0.872068,0.876578,10.32
2014-07-04,0.874738,0.875964,0.87321,0.874661,10.825
2014-07-07,0.873591,0.876501,0.871536,0.873515,11.33
2014-07-08,0.874891,0.880514,0.874891,0.875197,11.98
2014-07-09,0.87943,0.881523,0.878272,0.879507,11.65
2014-07-10,0.882613,0.883236,0.879662,0.882379,12.59
2014-07-11,0.881213,0.883392,0.880049,0.881213,12.08
2014-07-14,0.88129,0.882379,0.880282,0.881135,11.82
2014-07-15,0.881135,0.881834,0.87558,0.881213,11.96
2014-07-16,0.8726,0.872905,0.869112,0.872905,11.0
2014-07-17,0.871764,0.872068,0.867754,0.871688,14.54
2014-07-18,0.866626,0.869414,0.865576,0.867002,12.06
2014-07-21,0.870701,0.872068,0.868734,0.870701,12.81
2014-07-22,0.867905,0.869792,0.865651,0.868206,12.24
2014-07-23,0.867227,0.869187,0.866026,0.867227,11.52
2014-07-24,0.860807,0.862366,0.856898,0.860956,11.84
2014-07-25,0.858148,0.858811,0.854117,0.858148,12.69
2014-07-28,0.855286,0.856311,0.85317,0.855286,12.56
2014-07-29,0.855139,0.855798,0.84969,0.855066,13.28
2014-07-30,0.850919,0.851644,0.846597,0.851064,13.33
2014-07-31,0.848969,0.852079,0.847601,0.849041,16.950001
2014-08-01,0.850629,0.853607,0.846382,0.850557,17.030001
2014-08-04,0.851064,0.852878,0.84969,0.851064,15.12
2014-08-05,0.852152,0.853242,0.845738,0.85237,16.870001
2014-08-06,0.844167,0.846597,0.842673,0.844238,16.370001
2014-08-07,0.847314,0.849113,0.845309,0.847601,16.66
2014-08-08,0.845451,0.849185,0.843739,0.845451,15.77
2014-08-11,0.846525,0.847673,0.845952,0.846525,14.23
2014-08-12,0.845594,0.845594,0.841043,0.845809,14.13
2014-08-13,0.842673,0.848033,0.842105,0.842957,12.9
2014-08-14,0.848104,0.851789,0.845952,0.847961,12.42
2014-08-15,0.848104,0.850196,0.847027,0.848248,13.15
2014-08-18,0.848104,0.850268,0.847099,0.848464,12.32
2014-08-19,0.846024,0.846525,0.842673,0.846167,12.21
2014-08-20,0.842318,0.842602,0.837872,0.842886,11.78
2014-08-21,0.837451,0.841397,0.835213,0.837731,11.76
2014-08-22,0.839701,0.842815,0.838434,0.839772,11.47
2014-08-25,0.835492,0.83703,0.834307,0.835631,11.7
2014-08-26,0.831601,0.835282,0.831324,0.831601,11.63
2014-08-27,0.834168,0.838293,0.833403,0.834098,11.78
2014-08-28,0.83682,0.840689,0.83668,0.83675,12.05
2014-08-29,0.837591,0.840124,0.835981,0.837731,12.09
2014-09-01,0.835422,0.839067,0.835422,0.835492,12.17
2014-09-02,0.838926,0.838926,0.829394,0.838926,12.25
2014-09-03,0.830496,0.833403,0.829119,0.830496,12.36
2014-09-04,0.832224,0.835003,0.830634,0.832224,12.64
2014-09-05,0.827746,0.834934,0.827267,0.828226,12.09
2014-09-08,0.83167,0.833125,0.828295,0.831324,12.66
2014-09-09,0.827267,0.828706,0.823452,0.827198,13.5
2014-09-10,0.825696,0.826788,0.821018,0.825764,12.88
2014-09-11,0.820075,0.821895,0.81626,0.819672,12.8
2014-09-12,0.818398,0.819269,0.814797,0.818599,13.31
2014-09-15,0.814863,0.81813,0.812546,0.814996,14.12
2014-09-16,0.817661,0.821153,0.81473,0.817795,12.73
2014-09-17,0.819202,0.820075,0.814133,0.819269,12.65
2014-09-18,0.809782,0.815594,0.809782,0.809979,12.03
2014-09-19,0.815195,0.817327,0.811688,0.815328,12.11
2014-09-22,0.814797,0.81706,0.810045,0.814929,13.69
2014-09-23,0.811293,0.814598,0.805153,0.811227,14.93
2014-09-24,0.807885,0.809389,0.804699,0.808016,13.27
2014-09-25,0.806322,0.807624,0.791703,0.806387,15.64
2014-09-26,0.794976,0.795672,0.787216,0.79466,14.85
2014-09-29,0.786473,0.786968,0.771307,0.786102,15.98
2014-09-30,0.775916,0.78284,0.774114,0.776458,16.309999
2014-10-01,0.781006,0.785916,0.776277,0.780884,16.709999
2014-10-02,0.778392,0.790139,0.778271,0.778392,16.16
2014-10-03,0.789204,0.789204,0.774054,0.789204,14.55
2014-10-06,0.772917,0.781067,0.772917,0.772977,15.46
2014-10-07,0.783085,0.787402,0.778816,0.783392,17.200001
2014-10-08,0.782473,0.783576,0.778574,0.782595,15.11
2014-10-09,0.790514,0.797385,0.786411,0.790701,18.76
2014-10-10,0.786102,0.787836,0.780396,0.786102,21.24
2014-10-13,0.783147,0.789889,0.782167,0.783269,24.639999
2014-10-14,0.786906,0.791703,0.784498,0.787092,22.790001
2014-10-15,0.783208,0.796115,0.781067,0.783208,25.27
2014-10-16,0.796686,0.79968,0.788955,0.796622,25.200001
2014-10-17,0.794723,0.796686,0.792079,0.794723,21.99
2014-10-20,0.792896,0.797703,0.792896,0.793084,18.57
2014-10-21,0.796559,0.801796,0.795925,0.796559,16.08
2014-10-22,0.796876,0.79885,0.793714,0.796749,17.870001
2014-10-23,0.785608,0.787278,0.782901,0.785546,16.530001
2014-10-24,0.782779,0.788208,0.781128,0.782963,16.110001
2014-10-27,0.785299,0.789079,0.784868,0.785299,16.040001
2014-10-28,0.789515,0.795925,0.78883,0.788892,14.39
2014-10-29,0.792958,0.797575,0.79139,0.79233,15.15
2014-10-30,0.778271,0.784314,0.777484,0.778331,14.52
2014-10-31,0.783945,0.788084,0.778392,0.784191,14.03
2014-11-03,0.777786,0.779302,0.770416,0.777726,14.73
2014-11-04,0.773395,0.778331,0.771784,0.773694,14.89
2014-11-05,0.782289,0.783453,0.768935,0.782595,14.17
2014-11-06,0.771129,0.775916,0.767872,0.771307,13.67
2014-11-07,0.769527,0.773814,0.766342,0.76929,13.12
2014-11-10,0.776578,0.782473,0.776277,0.776217,12.67
2014-11-11,0.775795,0.778755,0.771605,0.776096,12.92
2014-11-12,0.782534,0.790576,0.78064,0.782534,13.02
2014-11-13,0.786164,0.792707,0.784437,0.786596,13.79
2014-11-14,0.787092,0.789453,0.782779,0.787216,13.31
2014-11-17,0.793273,0.797703,0.790389,0.793273,13.99
2014-11-18,0.792581,0.797575,0.79233,0.792707,13.86
2014-11-19,0.790826,0.790826,0.784498,0.790451,13.96
2014-11-20,0.784006,0.787774,0.781189,0.783208,13.58
2014-11-21,0.786225,0.794597,0.785114,0.786164,12.9
2014-11-24,0.789017,0.791202,0.785608,0.789017,12.62
2014-11-25,0.78604,0.786287,0.777182,0.785978,12.25
2014-11-26,0.78284,0.788581,0.780579,0.783269,12.07
2014-11-27,0.787898,0.792581,0.786411,0.787898,12.7
2014-11-28,0.786102,0.786906,0.782779,0.785916,13.33
2014-12-01,0.778998,0.789952,0.778028,0.779241,14.16
2014-12-02,0.786287,0.789141,0.778695,0.786411,12.85
2014-12-03,0.780336,0.780823,0.776458,0.780153,12.5
2014-12-04,0.774953,0.779302,0.773096,0.775494,12.38
2014-12-05,0.777968,0.778513,0.771188,0.777907,11.89
2014-12-08,0.76799,0.769172,0.762602,0.76799,14.21
2014-12-09,0.765404,0.775494,0.761209,0.765345,15.35
2014-12-10,0.769172,0.773096,0.766401,0.770001,18.530001
2014-12-11,0.782228,0.787216,0.778089,0.781922,20.08
2014-12-12,0.778938,0.784191,0.775976,0.779059,21.08
2014-12-15,0.775555,0.777726,0.773036,0.776398,20.42
2014-12-16,0.774293,0.784806,0.772439,0.774413,23.57
2014-12-17,0.779302,0.779788,0.771248,0.77918,19.440001
2014-12-18,0.769823,0.776398,0.768285,0.769704,16.809999
2014-12-19,0.778271,0.779727,0.775976,0.777726,16.49
2014-12-22,0.774653,0.777242,0.771724,0.775014,15.25
2014-12-23,0.77238,0.775795,0.772082,0.77238,14.8
2014-12-24,0.771426,0.773694,0.771129,0.771486,14.37
2014-12-25,0.773276,0.774773,0.773276,0.773276,14.435
2014-12-26,0.773515,0.776277,0.773216,0.773694,14.5
2014-12-29,0.774893,0.780092,0.774893,0.774953,15.06
2014-12-30,0.77821,0.784929,0.777303,0.778392,15.92
2014-12-31,0.783392,0.784929,0.780275,0.783515,19.200001
2015-01-01,0.780092,0.780092,0.780092,0.780092,18.495001
2015-01-02,0.779606,0.77997,0.770238,0.77918,17.790001
2015-01-05,0.766518,0.770416,0.762544,0.766577,19.92
2015-01-06,0.770119,0.778816,0.768876,0.770001,21.120001
2015-01-07,0.774473,0.77682,0.772618,0.774773,19.309999
2015-01-08,0.777242,0.782105,0.776518,0.777061,17.01
2015-01-09,0.781006,0.784437,0.779302,0.781311,17.549999
2015-01-12,0.784621,0.786596,0.774054,0.784683,19.6
2015-01-13,0.777001,0.77997,0.771545,0.776518,20.559999
2015-01-14,0.774353,0.778028,0.76929,0.774413,21.48
2015-01-15,0.771367,0.788892,0.770772,0.771367,22.389999
2015-01-16,0.784191,0.785669,0.775314,0.784068,20.950001
2015-01-19,0.779423,0.780823,0.777907,0.779423,20.42
2015-01-20,0.776217,0.777665,0.768285,0.775855,19.889999
2015-01-21,0.764877,0.770416,0.760919,0.764701,18.85
2015-01-22,0.757117,0.758323,0.751597,0.757289,16.4
2015-01-23,0.750413,0.752785,0.743716,0.750751,16.66
2015-01-26,0.742391,0.746826,0.74118,0.741895,15.52
2015-01-27,0.743882,0.747999,0.741015,0.743716,17.219999
2015-01-28,0.745212,0.749513,0.742887,0.745434,20.440001
2015-01-29,0.73244,0.734916,0.72685,0.73244,18.76
2015-01-30,0.728226,0.729714,0.721761,0.728279,20.969999
2015-02-02,0.726322,0.732386,0.725479,0.726005,19.43
2015-02-03,0.730247,0.732064,0.717875,0.730193,17.33
2015-02-04,0.731957,0.744713,0.731957,0.732869,18.33
2015-02-05,0.735998,0.7414,0.7347,0.735998,16.85
2015-02-06,0.740686,0.744214,0.7347,0.740686,17.290001
2015-02-09,0.73524,0.744103,0.734376,0.735024,18.549999
2015-02-10,0.739919,0.744325,0.738716,0.740192,17.23
2015-02-11,0.74173,0.744602,0.736269,0.741895,16.959999
2015-02-12,0.737626,0.741785,0.732064,0.737572,15.34
2015-02-13,0.743218,0.746826,0.7414,0.743329,14.69
2015-02-16,0.747999,0.753125,0.747887,0.747943,15.245
2015-02-17,0.748895,0.755287,0.748895,0.748503,15.8
2015-02-18,0.754034,0.754774,0.750582,0.75392,15.45
2015-02-19,0.754717,0.757576,0.750863,0.755116,15.29
2015-02-20,0.752163,0.755572,0.751597,0.751936,14.3
2015-02-23,0.752899,0.753807,0.749008,0.753012,14.56
2015-02-24,0.753125,0.753693,0.742501,0.753125,13.69
2015-02-25,0.748223,0.756487,0.748223,0.748391,13.84
2015-02-26,0.757174,0.761441,0.753977,0.757117,13.91
2015-02-27,0.753977,0.757289,0.753523,0.75392,13.34
2015-03-02,0.755059,0.755687,0.751484,0.754888,13.04
2015-03-03,0.750582,0.756716,0.750413,0.750582,13.86
2015-03-04,0.756029,0.761209,0.75466,0.756258,14.23
2015-03-05,0.758956,0.759647,0.747161,0.759129,14.04
2015-03-06,0.748895,0.75171,0.737137,0.749008,15.2
2015-03-09,0.736431,0.73888,0.732601,0.736377,15.06
2015-03-10,0.733999,0.733999,0.726269,0.734107,16.690001
2015-03-11,0.729075,0.729874,0.719787,0.729182,16.870001
2015-03-12,0.730674,0.743605,0.729075,0.730674,15.42
2015-03-13,0.740796,0.740796,0.731582,0.740576,16.0
2015-03-16,0.731904,0.740192,0.731904,0.731904,15.61
2015-03-17,0.738007,0.740576,0.731797,0.738062,15.66
2015-03-18,0.731582,0.737191,0.72759,0.731582,13.97
2015-03-19,0.750075,0.753693,0.737626,0.750582,14.07
2015-03-20,0.743494,0.756601,0.742391,0.743218,13.02
2015-03-23,0.757117,0.766518,0.755173,0.757002,13.41
2015-03-24,0.765814,0.769823,0.762021,0.765521,13.62
2015-03-25,0.762776,0.769112,0.760688,0.762486,15.44
2015-03-26,0.75861,0.766518,0.757461,0.758495,15.8
2015-03-27,0.75884,0.759878,0.754717,0.759186,15.07
2015-03-30,0.75466,0.754888,0.750019,0.754717,14.51
2015-03-31,0.750019,0.751089,0.745823,0.750131,15.29
2015-04-01,0.74499,0.749176,0.739372,0.744546,15.11
2015-04-02,0.744269,0.751597,0.742887,0.744103,14.67
2015-04-03,0.750751,0.763126,0.74985,0.750694,14.705
2015-04-06,0.761557,0.762253,0.759129,0.761673,14.74
2015-04-07,0.753579,0.756716,0.750525,0.753579,14.78
2015-04-08,0.750807,0.760919,0.750807,0.750751,13.98
2015-04-09,0.755401,0.760572,0.753125,0.755401,13.09
2015-04-10,0.757461,0.759705,0.751597,0.757633,12.58
2015-04-13,0.753466,0.75392,0.742391,0.753807,13.94
2015-04-14,0.746213,0.75523,0.744048,0.746213,13.67
2015-04-15,0.751202,0.756201,0.749232,0.751202,12.84
2015-04-16,0.759129,0.766401,0.758668,0.758956,12.6
2015-04-17,0.765228,0.774174,0.764701,0.765287,13.89
2015-04-20,0.770535,0.77238,0.765521,0.770535,13.3
2015-04-21,0.76599,0.771307,0.763709,0.766107,13.25
2015-04-22,0.766812,0.773814,0.76599,0.767224,12.71
2015-04-23,0.764117,0.764175,0.754318,0.764292,12.48
2015-04-24,0.757863,0.760803,0.754717,0.757978,12.29
2015-04-27,0.760572,0.76558,0.759301,0.760977,13.12
2015-04-28,0.762835,0.773874,0.762021,0.762893,12.41
